"sim1","sim2","sim3"
5.15778046790474,2.01240651070737,4.95468414027609
4.95905720194829,2.1002013361186,4.94638020813185
4.99062334579306,2.05146015244391,4.88918273459094
5.29259533633709,2.01437869828109,5.09286544467016
5.26068400288591,1.92381965828691,5.10937208783882
4.94545567578775,2.0610367248969,5.05487835220217
4.9946484716966,2.05048013446028,5.14841173007512
4.97224090695892,2.10328885010209,5.02692940754015
4.93012934321037,2.17442185781105,5.1646535814306
-4.8723639489762,-1.910630267236,-5.16474014869323
-5.01994187078979,-1.91341063460921,-4.90159370154942
-4.80668851869306,-1.89357673457291,-4.98810364706566
-4.9379347246334,-1.99995173440874,-5.14352912554405
-5.00740323852671,-1.81486309463458,-5.27444039765721
-4.84855619648467,-1.7979191578877,-5.19090748805226
-4.9160118992826,-1.89127369398941,-5.2473697862075
-4.92261602565753,-1.66295006294281,-5.19349471914143
-4.89461041795369,-1.61834376416835,-5.40013986155194
-4.90961458968937,-1.65989524908969,-5.44420913365963
5.17823016205931,1.95803398586895,5.04580098309842
5.17332232500116,2.00209146055395,5.10092511706967
5.0040580005631,2.15859852753044,5.00746676068253
5.16362200909626,2.07377105369978,4.99735594711539
5.33372842882206,2.01824117807692,5.16248258649907
5.23050323857403,1.97406766392031,5.08838044046455
5.03092331573937,2.10704634424641,5.0986052144105
4.93448037885365,2.06224033132538,5.12423431884454
4.84439179866213,2.04050422525741,4.98615558279882
4.92459625518927,2.02692283997077,5.15566772184361
-4.92070957444287,-1.68949935991853,-5.31131051526217
-4.77392532749415,-1.72814273383269,-5.10759330209324
-4.92670569647211,-1.95643130849034,-5.14031623998248
-5.01201875093657,-1.99357308492722,-4.88981860334436
-5.03308058124209,-1.79236395301497,-5.10634183806827
-5.14744674641297,-1.7005326701308,-5.1259544719915
-4.99361675950211,-1.78106755052033,-5.17090080182892
-4.84135924941122,-1.72725746151851,-5.20685549708973
-4.86045195334427,-1.62211645039677,-5.23629005614049
-4.80266795687694,-1.67401970758349,-5.21353198396178
4.96400098698648,1.80347477266114,5.05316888469027
5.03382159939123,1.96989147985979,4.96904295261687
5.16416590793234,2.0640197053617,4.86615619619211
5.07888243270999,1.95789180413261,4.97538185132035
4.91530972829391,1.79922614268371,5.00794167220912
5.05554541779207,2.03593089386841,5.110928744819
5.04130739637991,1.9477827832491,4.96222363682298
5.12167348915217,1.89816035783796,5.08955577639748
4.79750836357783,1.96026178075487,5.11567548517286
4.7481854591662,1.83492619487716,5.07095252510043
-4.95215973081759,-1.67122902714088,-5.38431171260015
-4.77426661097823,-1.78009552023809,-5.12209698995179
-4.8475889384022,-1.74660018776059,-4.93883224535517
-4.7832136226832,-1.76893243625175,-4.80824647239569
-4.89741890479945,-1.63406199349375,-5.13156682273082
-5.07458711662757,-1.5538693947736,-5.17002826757699
-4.92184511094803,-1.77236476574207,-5.13732440008539
-4.73201009319785,-1.65077709704845,-5.07205764576411
-4.98737545948027,-1.62507510575694,-5.31616648953739
-4.95062602759339,-1.54456304926302,-4.9957355242773
4.96119376066153,2.15591251539237,5.17544556453575
4.88428025888265,2.02095097686662,4.98481537706246
5.11920481288856,2.07122317677693,5.09334362089098
4.97939955157309,1.87085194995042,5.07005057003112
5.21955728786916,1.90011281819568,4.90776387651503
5.05882361311365,1.82669348257598,4.88488738533002
5.125789679055,1.96628305920991,4.92480569033553
4.97704443183212,1.72328924945363,5.08984625024344
4.84052242210655,1.70232843137219,5.15238666518943
4.77761578274573,1.73210387385368,5.02820802006369
-4.85029744843125,-1.76264001117098,-5.42408995174012
-4.83510947613506,-1.81963598250004,-5.18122730437037
-4.76903467873078,-1.81617732099659,-5.12599758852109
-4.88243668527549,-1.96662707154925,-4.79390407094572
-5.01935253197882,-1.73028189801681,-4.85613643122889
-5.00767192021679,-1.58805017781775,-5.09198454903825
-5.0395699310572,-1.62154089798147,-5.14801248266132
-5.10765940888814,-1.67948555015576,-5.14197345852072
-4.88842268843334,-1.62245412656209,-5.24506727385658
-4.93263916981146,-1.44873364759356,-5.01581208544899
4.88634707178313,2.00854014226222,4.84247078913387
4.94464144213834,1.9248592117123,4.81819647429651
5.00097440163267,2.06706727460221,4.94586028354035
4.82016799104164,2.09528633228882,5.04414003004534
5.08767480707591,1.97650835368972,5.02255805114357
4.91173827282645,1.77338373788828,4.9896109950512
5.02688037276591,1.88760155851032,5.08679259370177
4.83419286374472,1.88159970013007,5.08362605165233
4.64908099647613,1.7405583260802,5.067340983724
4.9255787066839,1.90693905747108,5.09654215531034
-4.89321549912857,-1.92562077033332,-5.15489164972985
-4.9488289192193,-1.95844726646796,-5.21297247436009
-4.7760232571313,-1.8886338062296,-5.18504011791969
-4.83989553668435,-1.81663825412288,-5.01827642236867
-0.0396169310310826,-0.32801332566753,-1.12288946809183
0.0637519805942826,-0.0638419110384369,-1.19756747326137
-4.99226498774127,-1.48338448380129,-5.18786146900046
-5.28637012512143,-1.52578547329813,-5.19068998275216
-4.97148785649199,-1.44440267353489,-5.4237766479225
-5.26114766448805,-1.56621377367376,-5.20683030102438
4.91922673065108,2.24404235596633,4.88162857099578
5.03513290210936,2.22612922313414,4.82273760530109
5.11187889625269,2.19429408533822,4.87304008717175
5.00128189859048,2.09095924612581,4.98231545730424
5.14293291478959,1.90896124578616,5.05128252507405
5.19196192075113,1.68826842290995,4.91940966377038
5.06935768065469,1.84557096742701,5.0109303887832
5.00012031808202,1.85981313311417,5.16168001258988
4.92873391072646,1.85810182053644,5.2520198613652
4.96448735868743,1.71596608650158,5.1843775767792
-4.80317476858237,-1.94074220598898,-5.07828515325417
-4.89412219958419,-1.92086084287793,-5.25015441302366
-4.9073373866481,-1.80729358545437,-5.41684837351249
0.136473398648263,-0.169979192538549,-1.03868540981761
0.0646184374533263,-0.280486584253764,-1.04488103214707
0.16668281738129,-0.245508519625534,-1.11765610747667
-0.0344602514782086,-0.296332634787424,-1.06178212156079
-5.19656285609101,-1.54918059194988,-5.14794033897591
-5.15367050924573,-1.61022372190239,-5.33041500867129
-5.19144535782167,-1.55320782879647,-5.02034023877858
5.1012613816431,2.13988405381403,4.68531647946872
4.81393426004864,2.07717733782874,4.82214621542405
4.74038443995875,2.12112174627575,4.91930079724859
5.08596671815221,2.09959951180474,5.09695886140187
5.3479956904603,1.82284388723079,5.05137006709788
5.10452615138868,1.7912635337759,5.06533634086344
5.11679005913755,1.99718856956786,4.93991980876634
4.96574444290201,2.0086256318694,5.02014629242362
4.84811065993452,1.87054678353165,5.28679935055278
5.08545225641759,1.73197276143971,5.30014101240093
-4.78241638867721,-1.89305516191192,-5.33325015640667
-4.9643784856169,-1.96158062944866,-5.20016478431345
-5.03311214583291,-1.81070609501943,-5.39200431050427
0.0985971138092317,-0.0449189444357835,-0.97359227671081
-0.00402991300679869,-0.0967372898523112,-0.892030384106812
0.0669264369538558,-0.0463796461208272,-1.00541198774808
0.0683371665814335,0.0506888056150974,-0.981699280539786
-4.98955541091118,-1.62288642167437,-5.35196348145406
-5.04001946429749,-1.69383581172758,-5.28714590867236
-5.09494661252803,-1.63445550593545,-5.21980935299131
0.128288903219436,0.214527566148833,0.923347121965079
-0.00197808505357347,0.170415182149403,0.942786167159833
0.218837235054653,0.109468665279074,0.85176347118574
-0.040805732798567,-0.0951643536481939,0.91889864318099
-0.0322540496065215,0.225960577986083,0.961863791585986
0.0171660312038424,0.0227596066910227,1.16618562236435
0.110557876140276,0.164424856746118,1.0186120567383
-0.0767423841751321,0.161712053191625,1.09280958873912
-0.348679464517634,-0.0116715703658836,0.957566500061324
-0.480172957855518,0.112714228845817,0.98510726728254
-5.04930716478166,-1.85594536372437,-5.30261501039687
-4.94832120708201,-1.94577937019661,-4.99556625830506
-5.19787842400967,-1.92168106003709,-5.2084863126633
-5.15338438910528,-1.90424453158563,-5.4115052820661
-0.296933684330192,-0.187495692936858,-0.81671843736953
0.0823539976936334,0.00365614523512654,-1.03714075370801
-5.38970251971829,-1.86441269304128,-5.27077898913524
-5.16724327056974,-1.55062794754017,-5.21091354085869
-5.13845589014237,-1.66169957367278,-5.21618049570553
-5.25192081359697,-1.80701537829027,-5.16377138067878
0.193149216046859,0.0870676304646206,1.01656649663048
0.216960756192453,0.126294458634496,0.995233011250111
0.168561193726384,0.0402987578989274,0.976380818464299
0.01269075280206,0.0872423032798029,1.06200070472239
-0.05730629899497,0.1511758046984,1.13231369382226
-0.161030023258061,0.0816967490488087,1.07357373538701
-0.141400807164988,0.271677454105077,1.19778968355558
-0.229179892705455,0.193032499064757,0.916758344791143
-0.37281190121091,0.104412307565468,1.00899865610457
-0.454739352235865,0.262722175488769,0.580882454485742
-5.04759579232622,-1.93259469501006,-4.94203333358119
-5.32812508330548,-2.12648027299133,-4.90088320145082
-5.07544747493294,-1.96165267670303,-5.29912244065364
-5.28057987776878,-1.78043933008264,-5.02582662791849
-5.48617962757036,-1.61980150496323,-5.00861829482932
-5.43538512494528,-1.81430235795709,-5.0434663146032
-5.31329504909881,-1.79577856544191,-5.34439500158135
-5.15365789683732,-1.78504585326691,-5.21516320696949
-5.30938651212927,-1.66539745112067,-5.2798937899336
-5.47001595844552,-1.72655202616327,-5.1931864701142
0.396948558557672,0.141111903227988,1.14520159815632
0.198760194215974,0.20958091484711,1.11969779480296
0.270675271730921,0.0180159813858064,0.972440234341098
0.0230118426911308,0.000552480932278038,0.991787542953831
0.153074386262051,0.219460177922834,1.00445723870222
-0.205857284898536,0.151117358584326,1.01614056051418
-0.030249337764792,0.0316777610343531,1.04178919841077
-0.271289670192045,0.0865235025801149,0.888394203821401
-0.502273003504218,0.329922796782925,1.096572741729
-0.265087904263466,0.223425863073107,0.853998820089927
-5.32418264393647,-1.79912832299883,-4.96637957923601
-5.32802250127206,-1.73253071676576,-4.99462629028524
-5.17368231672776,-1.78583940193005,-5.04005628230676
-5.28252334871568,-1.71801778623509,-5.18426640209168
-5.34622468788217,-1.88195385748423,-5.14543969050811
-5.29634374980006,-1.84818712991674,-5.16373885247508
-5.26887310587548,-1.84154849592146,-5.1569499698866
-5.45881612047409,-1.77751848020607,-5.21883409170597
-5.70062347877095,-1.90841748024328,-5.20480548183365
-5.49768075409858,-1.70485540113678,-5.214439344059
0.311896029778134,0.192689107192684,0.95513873420705
0.261695864975438,0.258321513556286,1.0972564381172
0.274154606272728,0.210659447711004,0.957217913083619
0.252127589714549,0.0702422247650657,0.981059778456434
-0.0561290865445627,0.19581675408233,1.01222610449049
-0.097836962214554,0.297503827715029,0.926052233911354
-0.185388305846284,0.265412650475605,1.03969629494308
-0.0474040039052612,0.156154928872203,1.15767675687158
0.0165921489166177,0.162780361798306,1.08727646180879
-0.0165901882727682,0.130310635263429,0.906182740979322
-5.37216522904345,-1.84370177287805,-4.8949823231519
-5.49623850334145,-1.98610059865373,-5.00975083525755
-5.31759341895401,-1.80864568739827,-5.10525573082922
-5.29033306258525,-1.63404186870972,-5.14592091490679
-5.28125431246909,-1.8346753644689,-5.25327962578646
-5.2773038292358,-1.77052874520444,-5.2530953619535
-5.38004163442208,-1.91805743858303,-5.14488032761952
-5.20317415806199,-1.78896140052088,-5.18346073113983
-5.26140246435714,-1.77648581122036,-5.13654303149521
-5.76526159418906,-1.99597758520331,-5.10160579953256
0.282219772658116,0.192742196798343,0.890137420336073
0.455531684848391,0.208532494897648,0.981026461825328
0.120935587331566,0.205257801815267,0.957868063655263
0.0725980760635573,0.133197219899374,0.95765960911844
0.242380816983644,0.0558249119782492,0.975356243645117
0.0133757177891578,0.307795559437689,0.975057368716169
-0.103086185978934,0.374301589648683,0.942462033238303
0.0152409964509104,0.165920051369884,1.10327056368517
0.165176944829598,0.231076800317291,1.09342521830699
0.0285902249964779,0.256597395802764,1.24361489398111
-5.47065740589126,-1.89322503930853,-5.04251056101918
-5.3229337839874,-1.91635829735655,-5.09943903666777
-5.33114392812555,-1.90916561746284,-5.03008046404705
-5.31613356305231,-1.76302912870276,-5.15980953591472
-5.08585574812529,-1.81055099953656,-5.18084344315201
-5.38889997406104,-1.749125387277,-5.10108899472379
-5.37180077849361,-1.86862307007737,-5.01959851590229
-5.1609165630627,-1.95780577100905,-5.20068297144925
-5.10220087138474,-1.84750108752704,-5.18140636147941
-5.58174895383089,-1.65607629662844,-5.00924121295663
0.378635808747915,0.123282637092067,1.03813733336435
0.33730492536998,0.0929144260714592,0.680572979772011
0.0701976485323093,0.0761619196629916,0.885725264895641
0.0705679142884824,0.216575360749321,0.960665098352131
0.228224503658086,0.279257133235703,0.974701222962714
-0.0851049416177766,0.16376907726362,0.915936897772973
0.108485308883272,0.116801006663443,0.954822312864688
0.302902560179079,0.02602472334072,0.964426112291944
0.394855510468119,0.107786012598241,1.04009261246097
0.0511279970225385,0.321370294974179,1.11910886516071
-5.40053890149624,-1.83680245520629,-5.19032964263512
-5.32058456884087,-1.80850218555029,-5.33403147639412
-5.28381622423969,-1.78996704844348,-5.04946715064144
-5.20432074516735,-1.78735081855514,-4.84720160166639
-5.27669897029302,-1.82569101683907,-5.04083151625151
-5.2436940488238,-1.79755854725935,-5.06834689728547
-5.37661116801479,-1.88883493757158,-5.07469680054226
-5.44518749884702,-1.942485238629,-5.01164629223387
-5.36383115752916,-1.9418207254381,-4.99458829321437
-5.5363028956178,-1.90111114739149,-4.89452161834176
0.500405135281116,0.0528013355991493,0.786429156194665
0.107014373619606,0.113540062212265,0.690147264321405
0.243584142889399,0.0884546382467005,0.902411998254685
0.378826037137355,0.219404896799111,0.862871608488048
0.489571385122842,0.325952865049078,0.629878289004344
0.206249162555542,0.140083690169309,0.94989106678611
0.185222639038782,0.197002912107938,0.994632138553643
0.0302048898524591,0.0466816376732995,1.21889770079343
0.102821991552791,0.191833652313682,1.06074741614304
0.147869503412206,0.0882628543666466,1.05290385714093
-5.08796961724007,-1.94117250106554,-5.07732932347152
-5.21849160282305,-2.06320454046607,-4.76833000606397
-5.36826718310387,-1.92528196451864,-4.90971911274066
-5.515214930852,-1.77782440225377,-4.79933923849678
-5.38857513909876,-1.86402520015907,-5.10147801894744
-5.13771407653952,-1.7830500120381,-4.86849358209792
-5.16912173826615,-1.80964367361108,-4.78521933451242
-5.39531668545327,-1.69344202420075,-4.75068795163358
-5.41329514736213,-1.8038743385772,-4.94509644464645
-5.33769156323112,-1.87747793343987,-5.0149784290019
0.274654209460067,-0.0866352480222364,0.732695110695151
0.504331450835589,-0.115635264827693,0.726286103769531
0.299716820737273,0.0841323733292018,0.73085817973257
0.179552425189669,0.220332754323832,0.763471540291616
0.269794545486648,0.283110130199077,0.788783943142208
0.257690985465627,0.293045273356932,0.889717110068555
-0.0433212916955843,0.213061452368312,0.898654109372751
0.259726919965708,0.309057544033107,1.1291082702806
0.274045317638162,0.257006379410437,1.04608558521997
0.324934940760106,0.0851076942579069,1.00679798489191
-5.28475431245476,-1.94426515837602,-5.05086964091947
-5.27874865364709,-1.82699629915079,-4.79305254247189
-5.33490613530986,-1.81382614004172,-4.79285911328502
-5.26355598092087,-1.74073807030486,-4.78893724719817
-5.29548145511532,-1.79212862733559,-4.91096576535778
-5.26431190199455,-1.61004313179007,-4.91644995948003
-5.35194853183391,-1.57944896540527,-4.88810404014531
-5.33613498296102,-1.69576469369524,-4.88358116764055
-5.50196333988392,-1.9788743358789,-4.99879621695376
-5.28669698025958,-1.93114294825816,-4.88129142187383
0.557552331738107,0.0956363898328852,0.748609684632208
0.494341390053358,0.184637100556762,0.795738244367216
0.42914156235198,0.086114354353234,0.954103755385695
0.364945407908032,0.0969828203455738,0.851015251709832
0.214220873332907,0.086478919737605,0.913286519207612
-0.0257031998145197,0.283696694510663,0.761206886033886
0.0802453030302041,0.338023251344568,1.02643926193153
0.36840316606728,0.35617178257337,0.899795241780863
0.277228350320383,0.309006411733988,0.832800193690989
0.213316885686823,0.352010217962481,0.746889980853365
-5.58101897298164,-1.96768181201803,-4.88819586479012
-5.32832236795839,-1.71789811835069,-4.87231979066853
-5.30535028651768,-1.84752915213987,-4.77202686905477
-5.18980923723349,-1.86463588440556,-4.8585047982254
-5.04317270670346,-1.80438243410584,-4.80335407859259
-5.21114604459525,-1.60988926769915,-4.64484039774352
-5.18006908284464,-1.64905657867687,-4.8941349442711
-5.27194279758428,-1.81605067652576,-5.0217737416473
-5.30832850792786,-1.88102931190796,-4.72602180080315
-5.31108461277076,-2.06574239502595,-4.80211323919709
0.430212788520801,0.102789393862069,1.13921666185538
0.476518872486736,0.125195663288619,0.946630129855953
0.251228466465042,0.286096646482244,0.726640397095163
0.322937390916268,0.274575648922437,0.647496946688767
0.277204155852423,0.220821282997381,0.78631348267483
0.232119631775741,0.155709144693486,0.819943279011864
0.187277472796679,0.400818102349504,0.655214094667019
0.145253650431775,0.177068346450703,0.946530305248019
0.391306471039545,0.170747838425704,0.831192339235249
0.237722308275795,0.154559371171611,0.829810393959056
